Date,Time,Generation(MW),Demand(MW),Loadshed,Gas,Liquid Fuel,Coal,Hydro,Solar,Wind,Temperature(2M),Humidity(2M),Wind Speed(10M),Remarks,,,,,,
11-07-2024,11:00:00,12638,14300,1587,4245,2036,4952,166,228,1,32.12,23.26,100.13,,,,,,,
11-07-2024,12:00:00,12870,14750,1795,4268,2172,5012,166,234,4,32.52,23.36,100.04,Day Peak,,,,,,
11-07-2024,13:00:00,12888,14750,1778,4212,2200,5075,166,214,7,32.59,23.48,99.95,,,,,,,
11-07-2024,14:00:00,12766,14750,1895,4151,2222,5014,166,193,6,32.1,23.8,99.89,,,,,,,
11-07-2024,15:00:00,12833,14700,1783,4252,2175,4960,166,242,18,31.44,24.09,99.86,,,,,,,
11-07-2024,16:00:00,12712,14300,1517,4293,2191,4925,166,112,12,30.46,24.25,99.9,,,,,,,
11-07-2024,17:00:00,12510,13450,898,4188,2238,4850,166,55,1,29.37,24,99.97,,,,,,,
11-07-2024,18:00:00,12028,12850,785,4237,2041,4556,166,25,3,28.74,23.6,100.04,,,,,,,
11-07-2024,19:00:00,12953,13650,666,4308,2708,4743,166,0,14,28.32,23.32,100.09,,,,,,,
11-07-2024,20:00:00,13689,14170,459,4215,3269,5011,166,0,19,28.05,23.01,100.15,,,,,,,
11-07-2024,21:00:00,13911,14350,419,4391,3314,5004,166,0,20,27.81,22.71,100.13,Evening Peak,,,,,,
11-07-2024,22:00:00,13491,14000,486,4178,3209,4912,166,0,10,27.6,22.47,100.08,,,,,,,
11-07-2024,23:00:00,13458,14200,709,4441,2894,4906,196,0,8,27.45,22.29,100.02,,,,,,,
12-07-2024,00:00:00,13612,13800,180,4711,2429,5230,196,0,41,27.35,22.17,99.97,,,,,,,
12-07-2024,01:00:00,13175,13850,645,4452,2487,5011,196,0,19,27.25,22.06,99.94,,,,,,,
12-07-2024,02:00:00,12811,13450,610,4391,2231,4962,196,0,22,27.07,21.9,99.95,,,,,,,
12-07-2024,03:00:00,12569,13150,555,4313,2098,4929,196,0,29,26.92,21.72,99.98,,,,,,,
12-07-2024,04:00:00,12424,12950,502,4296,2038,4840,196,0,48,27,21.74,100.04,,,,,,,
12-07-2024,05:00:00,12232,12700,447,4322,1862,4832,196,0,16,27.67,22.19,100.1,,,,,,,
12-07-2024,06:00:00,11346,11500,147,4232,1372,4512,196,13,25,28.26,22.13,100.14,,,,,,,
12-07-2024,07:00:00,11080,11080,0,4304,1118,4390,196,48,39,28.93,21.84,100.17,,,,,,,
12-07-2024,08:00:00,10824,10824,0,4189,1023,4308,196,94,27,29.72,21.78,100.17,,,,,,,
12-07-2024,09:00:00,10668,10775,102,4146,904,4249,196,170,19,30.55,22.07,100.12,,,,,,,
12-07-2024,11:00:00,10828,10950,117,4347,808,4179,196,293,17,31.37,22.45,100.05,,,,,,,
12-07-2024,12:00:00,11263,11400,131,4426,880,4525,196,236,16,31.86,22.68,99.97,Day Peak,,,,,,
12-07-2024,13:00:00,11751,11900,142,4439,985,4721,196,408,18,32.06,22.68,99.89,,,,,,,
12-07-2024,14:00:00,11517,11700,175,4113,1090,4804,196,322,6,31.9,22.77,99.83,,,,,,,
12-07-2024,15:00:00,11443,11650,198,4191,1098,4655,196,299,20,31.28,22.95,99.78,,,,,,,
12-07-2024,16:00:00,11221,11350,123,4259,1118,4491,196,157,16,30.6,23.01,99.77,,,,,,,
12-07-2024,17:00:00,11040,11040,0,4326,1130,4263,196,107,33,29.75,23.15,99.8,,,,,,,
12-07-2024,18:00:00,10818,10818,0,4180,1256,4139,196,37,26,28.67,23,99.87,,,,,,,
12-07-2024,19:00:00,11922,11922,0,4345,1859,4507,196,0,19,28.01,22.64,99.95,,,,,,,
12-07-2024,20:00:00,13329,13355,25,4507,2565,5039,196,0,23,27.66,22.39,100.01,,,,,,,
12-07-2024,21:00:00,13587,13587,0,4616,2703,5044,196,0,24,27.42,22.14,100.06,Evening Peak,,,,,,
12-07-2024,22:00:00,13627,13627,0,4500,2774,5135,196,0,16,27.19,21.9,100.04,,,,,,,
12-07-2024,23:00:00,13801,13900,95,4683,2669,5237,196,0,10,26.96,21.63,99.99,,,,,,,
13-07-2024,00:00:00,14250,15350,1051,5260,2438,5419,191,0,12,26.71,21.39,99.92,,,,,,,
13-07-2024,01:00:00,13057,13320,251,4928,1670,5223,196,0,38,26.45,21.19,99.86,,,,,,,
13-07-2024,02:00:00,12653,12920,255,4943,1337,5139,196,0,37,26.26,21.03,99.82,,,,,,,
13-07-2024,03:00:00,12322,12580,237,5031,1202,4869,196,0,24,26.13,20.91,99.8,,,,,,,
13-07-2024,04:00:00,12164,12380,206,5036,1125,4791,196,0,18,26.06,20.85,99.8,,,,,,,
13-07-2024,05:00:00,11984,12180,187,5054,924,4787,196,0,27,26.38,21.11,99.83,,,,,,,
13-07-2024,06:00:00,11430,11580,143,4989,760,4458,196,22,14,27.51,21.78,99.88,,,,,,,
13-07-2024,07:00:00,11407,11620,203,4953,764,4405,196,93,10,28.55,21.94,99.94,,,,,,,
13-07-2024,08:00:00,11497,11650,146,4953,789,4367,196,185,11,29.68,22.16,99.98,,,,,,,
13-07-2024,09:00:00,11898,12120,212,4992,957,4415,196,322,20,30.67,22.47,99.99,,,,,,,
13-07-2024,10:00:00,12181,12400,209,5046,1028,4472,196,421,16,31.46,22.82,99.95,,,,,,,
13-07-2024,11:00:00,12350,12650,287,4881,1231,4570,196,457,84,32.1,23.15,99.86,,,,,,,
13-07-2024,12:00:00,12802,13100,285,5060,1396,4674,196,458,12,32.37,23.4,99.73,Day Peak,,,,,,
13-07-2024,13:00:00,13306,13550,233,5165,1512,4867,196,541,19,31.98,23.66,99.63,,,,,,,
13-07-2024,14:00:00,13352,13500,141,5179,1656,4835,196,465,11,31.34,23.78,99.55,,,,,,,
13-07-2024,15:00:00,13498,13717,209,5381,1784,4868,105,329,24,30.78,23.88,99.51,,,,,,,
13-07-2024,16:00:00,13381,13675,281,5280,1901,4740,165,272,14,30.26,23.96,99.52,,,,,,,
13-07-2024,17:00:00,13148,13450,288,5240,2001,4644,165,80,17,29.72,23.9,99.58,,,,,,,
13-07-2024,18:00:00,12666,12950,271,4967,2223,4243,195,31,10,29.06,23.65,99.66,,,,,,,
13-07-2024,19:00:00,13645,13900,244,5122,2810,4496,195,0,14,28.53,23.27,99.75,,,,,,,
13-07-2024,20:00:00,14607,15100,471,5041,3425,4932,196,0,12,28.16,22.97,99.8,,,,,,,
13-07-2024,21:00:00,14973,15400,408,5147,3443,5174,196,0,14,27.91,22.76,99.84,Evening Peak,,,,,,
13-07-2024,22:00:00,14580,15400,783,5053,2930,5415,191,0,6,27.71,22.61,99.84,,,,,,,
13-07-2024,23:00:00,14556,15450,854,5184,2790,5457,191,0,6,27.53,22.46,99.8,,,,,,,
14-07-2024,00:00:00,14555,15400,807,5482,2585,5264,185,0,35,27.29,22.29,99.76,,,,,,,
14-07-2024,01:00:00,13970,14800,793,5322,2197,5252,191,0,11,27.05,22.09,99.74,,,,,,,
14-07-2024,02:00:00,14047,14550,480,5412,2194,5248,191,0,8,26.85,21.88,99.74,,,,,,,
14-07-2024,03:00:00,13649,14150,478,5402,1841,5208,191,0,14,26.68,21.69,99.74,,,,,,,
14-07-2024,04:00:00,13309,13800,469,5414,1595,5106,191,0,14,26.58,21.55,99.76,,,,,,,
14-07-2024,05:00:00,13227,13700,452,5431,1521,5081,191,0,15,26.86,21.71,99.8,,,,,,,
14-07-2024,06:00:00,12847,13200,337,5301,1277,5058,191,22,15,27.92,22.32,99.86,,,,,,,
14-07-2024,07:00:00,12596,12850,243,5224,1015,5085,191,88,15,28.92,22.22,99.91,,,,,,,
14-07-2024,08:00:00,12389,12650,249,5123,1021,4844,191,198,25,29.84,22.38,99.95,,,,,,,
14-07-2024,09:00:00,12574,12900,311,5168,1264,4870,191,251,17,30.73,22.68,99.97,,,,,,,
14-07-2024,10:00:00,12903,13250,331,5154,1264,4892,196,387,14,31.45,22.89,99.94,,,,,,,
14-07-2024,11:00:00,13235,13600,349,5299,1429,4870,196,429,14,32.02,22.97,99.88,,,,,,,
14-07-2024,12:00:00,13745,14050,291,5565,1597,4895,196,484,8,32.29,22.89,99.8,Day Peak,,,,,,
14-07-2024,13:00:00,13816,14150,319,5561,1676,4857,196,503,24,32.46,22.87,99.73,,,,,,,
14-07-2024,14:00:00,13867,14200,318,5534,1736,4857,196,520,18,32.35,22.82,99.66,,,,,,,
14-07-2024,15:00:00,14039,14480,421,5575,1830,5007,196,410,15,32.05,22.72,99.61,,,,,,,
14-07-2024,16:00:00,13794,14450,626,5361,1948,5016,196,260,9,31.54,22.87,99.59,,,,,,,
14-07-2024,17:00:00,13583,14020,417,5196,2142,4885,196,145,19,30.81,22.89,99.63,,,,,,,
14-07-2024,18:00:00,13037,13460,404,4847,2303,4617,196,38,42,29.42,22.83,99.72,,,,,,,
14-07-2024,19:00:00,14043,14500,436,5262,2816,4736,196,0,27,28.57,22.55,99.81,,,,,,,
14-07-2024,20:00:00,14912,15600,657,5332,3265,5098,196,0,17,28.17,22.33,99.89,,,,,,,
14-07-2024,21:00:00,15172,15700,504,5586,3130,5231,196,0,26,27.81,22.14,99.94,Evening Peak,,,,,,
14-07-2024,22:00:00,15080,15650,544,5597,2990,5279,185,0,23,27.51,21.91,99.96,,,,,,,
14-07-2024,23:00:00,14774,15500,693,5463,2798,5265,185,0,57,27.27,21.69,99.95,,,,,,,
15-07-2024,00:00:00,14515,15500,941,5394,2618,5353,185,0,31,27.04,21.52,99.94,,,,,,,
15-07-2024,01:00:00,14174,15200,980,5481,2236,5228,185,0,44,26.82,21.44,99.94,,,,,,,
15-07-2024,02:00:00,14176,15000,787,5480,2231,5245,185,0,37,26.66,21.42,99.94,,,,,,,
15-07-2024,03:00:00,13878,14700,785,5296,2117,5248,185,0,34,26.63,21.44,99.96,,,,,,,
15-07-2024,04:00:00,13792,14400,581,5315,2005,5252,185,0,38,26.72,21.49,99.98,,,,,,,
15-07-2024,05:00:00,13633,14100,446,5335,1948,5152,185,0,20,26.98,21.68,100,,,,,,,
15-07-2024,06:00:00,13099,13550,431,5253,1664,4961,185,25,23,27.81,22.22,100.03,,,,,,,
15-07-2024,07:00:00,12826,13450,596,4953,1636,4931,185,104,32,28.45,22.23,100.06,,,,,,,
15-07-2024,08:00:00,12819,13300,459,4938,1618,4819,185,216,51,29.1,22.12,100.1,,,,,,,
15-07-2024,09:00:00,12990,13500,487,5046,1606,4749,190,350,58,29.96,22.19,100.13,,,,,,,
15-07-2024,10:00:00,13113,13750,608,5051,1726,4721,196,377,48,30.84,22.45,100.12,,,,,,,
15-07-2024,11:00:00,13312,13800,466,5226,1706,4631,185,515,54,31.59,22.74,100.1,,,,,,,
15-07-2024,12:00:00,13510,14150,611,5292,1729,4720,185,521,64,32.29,23.02,100.05,Day Peak,,,,,,
15-07-2024,13:00:00,13486,14400,873,5296,1716,4801,185,430,57,32.78,23.14,99.99,,,,,,,
15-07-2024,14:00:00,13457,14480,977,5229,1710,4815,185,465,55,32.62,23.1,99.93,,,,,,,
15-07-2024,15:00:00,13408,14570,1110,5319,1783,4841,185,231,57,32.13,23.35,99.88,,,,,,,
15-07-2024,16:00:00,13511,14500,944,5337,1876,4869,185,186,52,31.36,23.61,99.88,,,,,,,
15-07-2024,17:00:00,13373,14270,852,5256,2013,4772,185,110,39,30.3,23.86,99.92,,,,,,,
15-07-2024,18:00:00,12912,13620,676,4936,2255,4507,185,30,15,29.09,23.41,99.97,,,,,,,
15-07-2024,19:00:00,14000,14600,573,5169,2874,4751,185,0,21,28.35,23.07,100.03,,,,,,,
15-07-2024,20:00:00,14916,15750,796,5285,3193,5219,190,0,31,28.01,22.88,100.08,,,,,,,
15-07-2024,21:00:00,15062,15700,609,5348,3237,5255,190,0,34,27.81,22.74,100.14,Evening Peak,,,,,,
15-07-2024,22:00:00,14979,15600,593,5408,3169,5256,190,0,28,27.66,22.63,100.15,,,,,,,
15-07-2024,23:00:00,14801,15700,859,5294,3062,5297,185,0,29,27.54,22.52,100.14,,,,,,,
16-07-2024,00:00:00,14136,15650,1446,5307,2549,5053,198,0,24,27.52,22.41,100.13,,,,,,,
16-07-2024,01:00:00,14189,15300,1061,5418,2287,5248,185,0,54,27.32,22.23,100.11,,,,,,,
16-07-2024,02:00:00,14027,15050,977,5361,2235,5205,185,0,43,27.15,22.06,100.08,,,,,,,
16-07-2024,03:00:00,13929,14800,832,5456,2097,5163,185,0,31,27.16,21.95,100.09,,,,,,,
16-07-2024,04:00:00,13819,14500,650,5499,1993,5128,185,0,20,27.06,21.77,100.11,,,,,,,
16-07-2024,05:00:00,13685,14400,683,5521,1870,5111,185,0,7,26.98,21.58,100.14,,,,,,,
16-07-2024,06:00:00,12993,13600,580,5378,1648,4767,185,13,17,27.18,21.61,100.2,,,,,,,
16-07-2024,07:00:00,12838,13240,384,5284,1543,4751,185,57,36,27.61,21.74,100.27,,,,,,,
16-07-2024,08:00:00,12812,13250,418,5180,1562,4731,185,136,26,28.68,22.2,100.33,,,,,,,
16-07-2024,09:00:00,12957,13400,423,5217,1587,4719,190,225,25,29.98,22.8,100.35,,,,,,,
16-07-2024,10:00:00,13245,13700,435,5194,1727,4820,195,265,46,30.95,23.01,100.31,,,,,,,
16-07-2024,11:00:00,13322,13800,456,5137,1782,4809,195,364,35,31.87,23.3,100.24,,,,,,,
16-07-2024,12:00:00,13557,14150,566,5251,1818,4830,198,431,27,32.34,23.51,100.15,Day Peak,,,,,,
16-07-2024,13:00:00,13508,14200,661,5045,1835,4971,198,431,28,32.46,23.7,100.06,,,,,,,
16-07-2024,14:00:00,13499,14400,860,5015,1856,4945,198,433,45,32.09,23.85,99.99,,,,,,,
16-07-2024,15:00:00,13311,14450,1088,5139,1724,4860,195,363,14,31.67,23.83,99.94,,,,,,,
16-07-2024,16:00:00,13372,14600,1173,5193,1793,4889,195,271,19,31.11,23.78,99.92,,,,,,,
16-07-2024,17:00:00,13295,14500,1151,5208,1972,4746,190,143,27,30.22,23.69,99.94,,,,,,,
16-07-2024,18:00:00,12785,13750,922,4797,2246,4502,190,40,10,28.95,23.36,100,,,,,,,
16-07-2024,19:00:00,13986,14850,825,5152,2887,4737,190,1,9,28.23,22.94,100.09,,,,,,,
16-07-2024,20:00:00,14794,15800,961,5162,3344,5069,200,0,15,27.85,22.71,100.15,,,,,,,
16-07-2024,21:00:00,15074,16000,884,5266,3504,5081,200,0,21,27.61,22.48,100.2,Evening Peak,,,,,,
16-07-2024,22:00:00,15110,16050,898,5244,3369,5287,200,0,6,27.43,22.25,100.22,,,,,,,
16-07-2024,23:00:00,14765,15950,1132,5266,3151,5121,198,0,21,27.25,22.05,100.18,,,,,,,
17-07-2024,00:00:00,14307,15750,1378,5331,2209,5569,200,0,0,27.05,21.87,100.13,,,,,,,
17-07-2024,01:00:00,13838,15500,1587,5306,2290,5035,199,0,3,26.9,21.75,100.1,,,,,,,
17-07-2024,02:00:00,13669,15200,1462,5323,2107,5040,200,0,1,26.79,21.66,100.09,,,,,,,
17-07-2024,03:00:00,13517,14950,1369,5321,1954,5041,200,0,3,26.86,21.69,100.09,,,,,,,
17-07-2024,04:00:00,13513,14750,1181,5326,1946,5030,200,0,13,26.92,21.74,100.08,,,,,,,
17-07-2024,05:00:00,13521,14650,1078,5309,1954,5039,200,0,23,27.09,21.85,100.11,,,,,,,
17-07-2024,06:00:00,12850,13650,764,5145,1559,4927,200,16,15,27.7,22.28,100.17,,,,,,,
17-07-2024,07:00:00,12818,13550,699,5087,1517,4897,200,124,7,28.37,22.38,100.22,,,,,,,
17-07-2024,08:00:00,12724,13250,502,4921,1506,4901,200,186,17,28.97,21.88,100.27,,,,,,,
17-07-2024,09:00:00,12472,13050,552,4906,1396,4652,200,319,5,29.36,21.49,100.29,,,,,,,
17-07-2024,10:00:00,12814,13300,464,5179,1496,4556,200,381,0,29.55,21.26,100.26,,,,,,,
17-07-2024,11:00:00,12786,13220,414,5067,1451,4596,200,468,0,29.77,21.15,100.18,,,,,,,
17-07-2024,12:00:00,13196,13750,529,5282,1559,4607,200,534,11,30.13,21.26,100.09,Day Peak,,,,,,
17-07-2024,13:00:00,13337,14150,776,5270,1609,4764,200,477,15,30.6,21.4,99.99,,,,,,,
17-07-2024,14:00:00,13384,14200,779,5220,1642,4901,200,405,14,31.04,21.46,99.9,,,,,,,
17-07-2024,15:00:00,13349,14250,860,5198,1550,4990,200,390,11,31.27,21.55,99.84,,,,,,,
17-07-2024,16:00:00,13294,14000,674,5137,1574,5136,200,228,11,31.43,21.82,99.81,,,,,,,
17-07-2024,17:00:00,13198,13900,670,5138,1684,5060,200,106,6,31.33,22.16,99.85,,,,,,,
17-07-2024,18:00:00,12930,13500,544,4954,1888,4840,200,42,6,30.49,22.29,99.91,,,,,,,
17-07-2024,19:00:00,14018,14700,651,5081,2671,5049,200,0,2,30.43,21.72,99.96,,,,,,,
17-07-2024,20:00:00,14724,15450,693,5046,2994,5471,200,0,0,30.18,21.42,100,,,,,,,
17-07-2024,21:00:00,15146,15800,625,5321,3019,5595,200,0,0,29.53,21.52,100.06,Evening Peak,,,,,,
17-07-2024,22:00:00,15030,15900,831,5320,2927,5572,200,0,0,28.68,22.01,100.05,,,,,,,
17-07-2024,23:00:00,14779,15850,1023,5301,2698,5568,200,0,1,28.06,22.11,100.01,,,,,,,
18-07-2024,00:00:00,14484,15500,970,5187,2526,5597,200,0,33,27.66,22.04,99.95,,,,,,,
18-07-2024,01:00:00,13988,15350,1301,5312,1896,5570,200,0,0,27.39,21.99,99.95,,,,,,,
18-07-2024,02:00:00,13844,15200,1295,5235,1832,5571,200,0,0,27.27,22.07,99.97,,,,,,,
18-07-2024,03:00:00,13719,14900,1128,5240,1699,5570,200,0,1,27.25,22.09,99.93,,,,,,,
18-07-2024,04:00:00,13569,14650,1032,5216,1667,5468,200,0,9,27.24,22.01,99.93,,,,,,,
18-07-2024,05:00:00,13544,14600,1008,5234,1626,5476,200,0,0,27.26,21.98,99.99,,,,,,,
18-07-2024,06:00:00,13101,14000,859,5123,1302,5458,200,13,0,27.99,22.65,100.05,,,,,,,
18-07-2024,07:00:00,13078,13850,737,5163,1288,5374,200,57,0,28.62,22.27,100.11,,,,,,,
18-07-2024,08:00:00,13106,13870,730,5106,1282,5351,200,159,0,29.48,21.78,100.15,,,,,,,
18-07-2024,09:00:00,13353,14250,857,5167,1340,5263,200,376,0,30.52,21.54,100.17,,,,,,,
18-07-2024,10:00:00,13199,14350,1099,5135,1375,5061,200,417,1,31.39,21.57,100.13,,,,,,,
18-07-2024,11:00:00,13404,14600,1142,5159,1486,5122,198,425,3,32.17,21.91,100.07,Day Peak,,,,,,
18-07-2024,12:00:00,13359,14700,1281,5113,1520,4984,197,526,6,32.7,22.36,99.96,,,,,,,
18-07-2024,13:00:00,13621,14900,1221,5156,1788,4939,197,516,9,32.96,22.65,99.84,,,,,,,
18-07-2024,14:00:00,13794,15100,1247,5003,2096,4925,197,530,26,32.95,22.84,99.74,,,,,,,
18-07-2024,15:00:00,13910,15300,1327,5138,2129,5051,197,333,40,32.78,22.98,99.67,,,,,,,
18-07-2024,16:00:00,13825,15200,1313,5166,2044,5104,197,261,32,32.52,23.61,99.64,,,,,,,
18-07-2024,17:00:00,13769,15100,1271,5114,2154,5080,197,164,43,31.91,23.09,99.67,,,,,,,
18-07-2024,18:00:00,13199,14200,956,4881,2203,4808,197,43,58,30.66,23.93,99.74,,,,,,,
18-07-2024,19:00:00,14130,15200,1022,5203,2818,4848,197,0,42,29.74,23.47,99.82,,,,,,,
18-07-2024,20:00:00,14878,15800,881,5092,3180,5373,200,0,22,29.17,22.97,99.92,,,,,,,
18-07-2024,21:00:00,15219,15900,650,5247,3206,5602,200,0,20,28.69,22.7,99.99,Evening Peak,,,,,,
18-07-2024,22:00:00,14949,15800,813,5147,3073,5552,200,0,33,28.28,22.59,100.01,,,,,,,
18-07-2024,23:00:00,14798,15600,766,5201,2805,5607,200,0,38,27.98,22.59,99.96,,,,,,,
19-07-2024,00:00:00,14154,14700,521,5373,2105,5443,199,0,29,27.74,22.55,99.9,,,,,,,
19-07-2024,01:00:00,14071,15300,1175,5159,1044,5598,200,0,53,27.61,22.45,99.85,,,,,,,
19-07-2024,02:00:00,13926,15100,1121,5562,2007,5605,200,0,39,27.51,22.29,99.82,,,,,,,
19-07-2024,03:00:00,13782,14900,1068,5074,1871,5583,200,0,40,27.46,22.16,99.78,,,,,,,
19-07-2024,04:00:00,13660,14700,993,5097,1848,5457,200,0,48,27.38,21.97,99.79,,,,,,,
19-07-2024,05:00:00,13605,14450,807,5119,1796,5437,200,0,46,27.35,21.79,99.81,,,,,,,
19-07-2024,06:00:00,12953,13600,612,5115,1595,4988,200,19,39,27.93,22.07,99.85,,,,,,,
19-07-2024,07:00:00,12753,13300,522,5164,1400,4890,160,94,52,28.95,22.54,99.88,,,,,,,
19-07-2024,08:00:00,12496,13000,481,5049,1167,4851,160,230,49,30.2,22.93,99.9,,,,,,,
19-07-2024,09:00:00,12065,12600,511,4814,1070,4635,160,347,50,31.12,23.25,99.9,,,,,,,
19-07-2024,10:00:00,12043,12650,580,4841,1125,4455,160,422,53,31.9,23.58,99.89,,,,,,,
19-07-2024,11:00:00,11862,12350,466,4793,1156,4299,199,370,58,32.42,23.77,99.85,,,,,,,
19-07-2024,12:00:00,12362,12700,323,4989,1248,4432,198,455,51,32.67,23.81,99.79,Day Peak,,,,,,
19-07-2024,13:00:00,12889,13150,249,5097,1455,4695,197,401,51,32.69,23.74,99.72,,,,,,,
19-07-2024,14:00:00,12584,12800,206,4944,1299,4604,197,494,53,32.43,23.61,99.64,,,,,,,
19-07-2024,15:00:00,12798,13000,193,5368,1204,4687,196,289,57,31.87,23.38,99.59,,,,,,,
19-07-2024,16:00:00,12726,12900,166,5301,1193,4744,196,247,48,31,23.18,99.56,,,,,,,
19-07-2024,17:00:00,11895,12050,148,5100,1182,4281,196,113,31,29.91,22.97,99.59,,,,,,,
19-07-2024,18:00:00,11350,11450,96,4654,1302,4136,196,31,49,28.71,22.61,99.67,,,,,,,
19-07-2024,19:00:00,12581,12750,161,5035,1798,4505,198,0,46,28.04,22.39,99.75,,,,,,,
19-07-2024,20:00:00,13635,14050,420,4900,2404,5102,200,0,31,27.77,22.32,99.83,,,,,,,
19-07-2024,21:00:00,14043,14450,389,5085,2534,5182,200,0,47,27.57,22.28,99.9,Evening Peak,,,,,,
19-07-2024,22:00:00,14061,14550,467,5153,2498,5171,200,0,34,27.46,22.23,99.91,,,,,,,
19-07-2024,23:00:00,14093,14650,532,5294,2298,5264,200,0,32,27.39,22.2,99.9,,,,,,,
20-07-2024,00:00:00,13839,14070,221,5727,1320,5568,200,0,23,27.37,22.17,99.85,,,,,,,
20-07-2024,01:00:00,13835,14500,635,5316,1840,5449,198,0,27,27.33,22.12,99.79,,,,,,,
20-07-2024,02:00:00,13477,14100,595,5397,1537,5321,199,0,19,27.27,22.04,99.76,,,,,,,
20-07-2024,03:00:00,13170,13800,602,5537,1162,5239,199,0,31,27.17,21.94,99.75,,,,,,,
20-07-2024,04:00:00,12978,13550,546,5523,991,5226,200,0,29,27.06,21.83,99.75,,,,,,,
20-07-2024,05:00:00,12798,13300,479,5543,882,5146,200,0,29,27.08,21.79,99.81,,,,,,,
20-07-2024,06:00:00,12246,12700,434,5230,852,4924,200,18,32,27.76,22.24,99.9,,,,,,,
20-07-2024,07:00:00,12053,12450,379,5042,881,4797,200,104,44,28.78,22.32,100,,,,,,,
20-07-2024,08:00:00,11745,12100,339,4936,879,4439,200,270,42,29.78,22.23,100.08,,,,,,,
20-07-2024,09:00:00,11627,11840,203,4911,875,4275,200,335,51,30.69,22.37,100.11,,,,,,,
20-07-2024,10:00:00,11662,11850,180,4868,880,4226,200,455,50,31.46,22.6,100.08,,,,,,,
20-07-2024,11:00:00,11482,11530,46,5123,599,4141,200,386,52,31.98,22.71,100.01,,,,,,,
20-07-2024,12:00:00,12120,12170,48,5474,654,4198,200,567,41,32.2,22.71,99.95,Day Peak,,,,,,
20-07-2024,13:00:00,12374,12425,49,5479,708,4396,200,558,46,32.13,22.61,99.88,,,,,,,
20-07-2024,14:00:00,12489,12550,58,5514,790,4565,200,386,58,31.86,22.43,99.82,,,,,,,
20-07-2024,15:00:00,12489,12570,77,5541,725,4548,192,446,49,31.4,22.25,99.76,,,,,,,
20-07-2024,16:00:00,12309,12380,68,5596,733,4505,193,247,53,30.68,22.26,99.77,,,,,,,
20-07-2024,17:00:00,11751,11775,23,5298,755,4307,194,146,56,29.75,22.48,99.8,,,,,,,
20-07-2024,18:00:00,11191,11191,0,4913,822,4207,195,37,36,28.56,22.34,99.85,,,,,,,
20-07-2024,19:00:00,12510,12600,86,5366,1437,4468,195,0,45,27.9,22.25,99.9,,,,,,,
20-07-2024,20:00:00,13332,13450,146,5558,1557,4970,200,0,44,27.57,22.26,99.97,,,,,,,
20-07-2024,21:00:00,13649,13800,144,5666,1490,5262,200,0,28,27.39,22.21,100.02,,,,,,,
20-07-2024,22:00:00,13764,13950,178,5741,1392,5407,200,0,19,27.29,22.1,100.05,,,,,,,
20-07-2024,23:00:00,13839,14120,268,5838,1365,5428,200,0,21,27.23,21.97,100.01,,,,,,,
21-07-2024,00:00:00,13641,13710,66,6223,1024,5154,200,0,29,27.13,21.86,99.93,,,,,,,
21-07-2024,01:00:00,13365,13650,272,5746,1072,5326,198,0,19,27.09,21.76,99.9,,,,,,,
21-07-2024,02:00:00,13142,13400,246,5761,995,5159,198,0,21,27.05,21.68,99.91,,,,,,,
21-07-2024,03:00:00,12905,13150,234,5746,884,5049,198,0,27,26.93,21.58,99.86,,,,,,,
21-07-2024,04:00:00,12737,12950,203,5786,874,4872,198,0,7,26.88,21.49,99.89,,,,,,,
21-07-2024,05:00:00,12565,12700,129,5794,753,4805,198,0,14,26.87,21.46,99.93,,,,,,,
21-07-2024,06:00:00,11750,11800,48,5301,585,4627,198,21,19,27.16,21.65,99.98,,,,,,,
21-07-2024,07:00:00,11559,11559,0,5219,540,4489,198,104,20,27.68,22.06,100.02,,,,,,,
21-07-2024,08:00:00,11278,11278,0,5124,483,4292,200,172,14,28.38,22.36,100.07,,,,,,,
21-07-2024,09:00:00,11013,11013,0,5173,295,4028,200,320,14,29.21,22.37,100.11,,,,,,,
21-07-2024,10:00:00,10940,10940,0,5119,208,3991,200,417,23,30.03,22.33,100.11,,,,,,,
21-07-2024,11:00:00,10823,10823,0,5072,188,3788,200,566,27,30.66,22.39,100.07,,,,,,,
21-07-2024,12:00:00,11156,11156,0,5554,202,3835,200,358,22,31.51,22.69,99.99,Day Peak,,,,,,
21-07-2024,13:00:00,11568,11568,0,5678,291,3920,199,464,25,31.95,22.77,99.92,,,,,,,
21-07-2024,14:00:00,11802,11802,0,5754,339,4104,196,387,33,31.8,22.75,99.86,,,,,,,
21-07-2024,15:00:00,11743,11743,0,5652,322,4134,196,410,36,31.28,22.71,99.83,,,,,,,
21-07-2024,16:00:00,11453,11490,35,5540,341,4119,196,230,39,30.52,22.69,99.83,,,,,,,
21-07-2024,17:00:00,10746,10746,0,5261,380,3771,155,158,33,29.51,22.68,99.85,,,,,,,
21-07-2024,18:00:00,10308,10308,0,4955,444,3711,155,29,33,28.39,22.42,99.91,,,,,,,
21-07-2024,19:00:00,11519,11519,0,5497,834,4014,155,0,20,27.79,22.27,99.98,,,,,,,
21-07-2024,20:00:00,12890,13000,105,5724,1158,4798,200,0,16,27.51,22.22,100.04,,,,,,,
21-07-2024,21:00:00,13402,13500,94,5985,1102,5078,200,0,40,27.38,22.1,100.09,Evening Peak,,,,,,
21-07-2024,22:00:00,13510,13580,67,6024,1069,5166,200,0,44,27.3,21.96,100.12,,,,,,,
